gvkey,ticker,year,exchange,inddesc,naics,naicsdesc,sic,sicdesc,state,execid,gender,becameceo,title,age,bonus,salary,shrown_excl_opts,shrs_vest_num,shrs_vest_val,stock_awards,stock_awards_fv,stock_unvest_num,stock_unvest_val,total_alt1,total_alt2,total_curr,total_curr_pct,total_sec
1487,AIG,2023,NYS,Multi-line Insurance,524126,Direct Property and Casualty Insurance Carriers,6331,"FIRE, MARINE, AND CASUALTY INSURANCE",NY,42560,MALE,3/1/2021,"Chairman, CEO & President",56,0,1500,505.42,414.606,26272.911,10359.302,0,1409.724,95508.799,14258.634,37031.556,1500,-4.575,24617.936
1487,AIG,2023,NYS,Multi-line Insurance,524126,Direct Property and Casualty Insurance Carriers,6331,"FIRE, MARINE, AND CASUALTY INSURANCE",NY,35522,MALE,,"Executive VP, Global Chief Actuary & Head of Portfolio Management",66,0,96.154,0,23.086,1452.802,0,0,0,0,3890.727,5343.529,96.154,,3890.727
1487,AIG,2023,NYS,Multi-line Insurance,524126,Direct Property and Casualty Insurance Carriers,6331,"FIRE, MARINE, AND CASUALTY INSURANCE",NY,48627,FEMALE,,"Executive VP, General Counsel and Global Head of Communications & Government Affairs",57,0,1000,182.336,166.198,10411.052,2426.863,0,167.65,11358.286,4671.358,14257.423,1000,0,8431.399
1487,AIG,2023,NYS,Multi-line Insurance,524126,Direct Property and Casualty Insurance Carriers,6331,"FIRE, MARINE, AND CASUALTY INSURANCE",NY,44449,MALE,,Executive VP & Chairman of General Insurance,64,0,1000,176.696,100.956,6340.667,2941.641,0,146.186,9904.1,6283.212,11623.88,1000,-46.667,9224.853
1487,AIG,2023,NYS,Multi-line Insurance,524126,Direct Property and Casualty Insurance Carriers,6331,"FIRE, MARINE, AND CASUALTY INSURANCE",NY,62759,MALE,,Executive VP & CFO ( leave of absence),55,0,500,156.231,167.022,9926.708,2515.801,0,0,0,8614.462,17691.184,500,-66.667,11130.263
1487,AIG,2023,NYS,Multi-line Insurance,524126,Direct Property and Casualty Insurance Carriers,6331,"FIRE, MARINE, AND CASUALTY INSURANCE",NY,64969,MALE,,"Executive VP, Chief Digital Officer & Global Head of Business Operations",55,1793,1000,8.554,12.863,804.783,1103.095,0,10.209,691.659,6604.766,7034.555,2793,,7707.861
1487,AIG,2023,NYS,Multi-line Insurance,524126,Direct Property and Casualty Insurance Carriers,6331,"FIRE, MARINE, AND CASUALTY INSURANCE",NY,64970,FEMALE,,Executive VP & CFO,60,125,975,8.318,71.375,1439.339,3063.217,0,132.623,4365.329,4595.357,5434.706,1100,,7658.574
1585,AVD,2023,NYS,Fertilizers & Agricultural Chemicals,325320,Pesticide and Other Agricultural Chemical Manufact,2870,AGRICULTURAL CHEMICALS,CA,36036,MALE,7/1/1994,Chairman & CEO,67,0,755.655,1160.498,50.283,835.703,1688.426,1688.426,202.604,2222.566,2509.773,1657.05,755.655,-45.231,2509.773
1585,AVD,2023,NYS,Fertilizers & Agricultural Chemicals,325320,Pesticide and Other Agricultural Chemical Manufact,2870,AGRICULTURAL CHEMICALS,CA,36037,MALE,,"VP, CFO & Treasurer",66,0,428.278,79.185,5.482,91.111,180.68,180.676,26.522,290.946,688.747,599.182,428.278,-28.175,688.751
1585,AVD,2023,NYS,Fertilizers & Agricultural Chemicals,325320,Pesticide and Other Agricultural Chemical Manufact,2870,AGRICULTURAL CHEMICALS,CA,41525,MALE,1/1/2024,"General Counsel, Chief Administrative Officer & Secretary",63,0,362.214,88.676,5.806,96.496,152.82,152.825,23.416,256.874,551.069,494.74,362.214,-29.569,551.064
1585,AVD,2023,NYS,Fertilizers & Agricultural Chemicals,325320,Pesticide and Other Agricultural Chemical Manufact,2870,AGRICULTURAL CHEMICALS,CA,49610,MALE,,COO & Executive VP,65,0,449.702,209.876,9.892,164.405,189.679,189.679,28.04,307.599,675.411,650.137,449.702,-28.109,675.411
1585,AVD,2023,NYS,Fertilizers & Agricultural Chemicals,325320,Pesticide and Other Agricultural Chemical Manufact,2870,AGRICULTURAL CHEMICALS,CA,56758,MALE,,Managing Director of AMVAC Netherlands BV,59,0,290.868,47.905,8.271,137.464,87.067,87.058,14.646,160.667,430.788,481.194,290.868,-33.19,430.797
1585,AVD,2023,NYS,Fertilizers & Agricultural Chemicals,325320,Pesticide and Other Agricultural Chemical Manufact,2870,AGRICULTURAL CHEMICALS,CA,56759,MALE,,Senior Vice President of Crop Sales for U.S. & Canada,53,0,348.001,63.588,6.358,105.67,99.899,99.899,18.098,198.535,492.301,498.072,348.001,-27.974,492.301
1598,AME,2023,NYS,Electrical Components & Equipment,334513,Instruments and Related Products Manufacturing for,3823,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, A",PA,26399,MALE,5/5/2016,Chairman of the Board & CEO,58,788.8,1360,323.744,80.033,11536.455,7219.863,0,15.024,0,9525.733,23821.166,2148.8,3.947,14538.544
1598,AME,2023,NYS,Electrical Components & Equipment,334513,Instruments and Related Products Manufacturing for,3823,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, A",PA,35100,MALE,,President of Electronic Instruments,58,128.868,645.534,69.921,9.693,1392.807,738.524,444.989,4.68,771.685,2561.902,2956.656,774.402,4.71,2561.902
1598,AME,2023,NYS,Electrical Components & Equipment,334513,Instruments and Related Products Manufacturing for,3823,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, A",PA,50379,MALE,,Executive VP & CFO,61,112.678,704.238,105.903,22.602,3256.602,1902.348,1320.816,5.081,0,4425.325,8212.729,816.916,4.1,4425.325
1598,AME,2023,NYS,Electrical Components & Equipment,334513,Instruments and Related Products Manufacturing for,3823,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, A",PA,53939,MALE,,President of Electronic Instruments,50,59.945,559.715,52.232,8.683,1247.528,704.237,424.548,4.401,725.681,2219.465,2515.422,619.66,-4.329,2219.465
1598,AME,2023,NYS,Electrical Components & Equipment,334513,Instruments and Related Products Manufacturing for,3823,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, A",PA,62760,MALE,,Chief Administrative Officer,55,137.522,559.715,37.481,8.683,1247.528,704.237,424.548,2.807,725.681,2183.901,2479.858,697.237,2.165,2183.901
1602,AMGN,2023,NAS,Biotechnology,325414,Biological Product (except Diagnostic) Manufacturi,2836,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",CA,33199,MALE,5/23/2012,"Chairman, CEO & President",60,0,1786.977,620.902,43.312,10181.048,11138.503,11138.503,42.825,12334.457,22643.65,16912.481,1786.977,3.755,22643.65
1632,ADI,2023,NAS,Semiconductors,334413,Semiconductor and Related Device Manufacturing,3674,SEMICONDUCTORS AND RELATED DEVICES,MA,60867,FEMALE,,Executive VP & Chief Customer Officer,44,0,600.962,22.01,25.942,4219.043,4999.551,4999.551,8.993,1444.006,7019.033,6238.525,600.962,17.261,7019.033
1602,AMGN,2023,NAS,Biotechnology,325414,Biological Product (except Diagnostic) Manufacturi,2836,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",CA,48973,MALE,,Executive Vice President of Global Commercial Operations,56,0,1144.623,37.894,12.473,2932.965,3499.708,3499.708,13.317,3835.562,8242.811,6176.099,1144.623,3.748,8242.811
1602,AMGN,2023,NAS,Biotechnology,325414,Biological Product (except Diagnostic) Manufacturi,2836,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",CA,56359,MALE,,Executive VP & Chief Technology Officer,60,0,1212.823,48.261,12.414,2918.84,3149.928,3149.928,12.303,3543.51,7902.655,6321.582,1212.823,4.658,7902.655
1602,AMGN,2023,NAS,Biotechnology,325414,Biological Product (except Diagnostic) Manufacturi,2836,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",CA,59750,MALE,,Executive VP & CFO,64,0,1083.762,22.832,17.284,4206.869,3149.928,3149.928,11.78,3392.876,7569.298,7276.254,1083.762,3.76,7569.298
1602,AMGN,2023,NAS,Biotechnology,325414,Biological Product (except Diagnostic) Manufacturi,2836,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",CA,59751,MALE,,Executive Vice President of Operations,55,0,1061.385,59.271,11.956,2811.248,2939.776,2939.776,11.701,3370.122,7205.836,5817.322,1061.385,3.758,7205.836
1632,ADI,2023,NAS,Semiconductors,334413,Semiconductor and Related Device Manufacturing,3674,SEMICONDUCTORS AND RELATED DEVICES,MA,32412,MALE,3/29/2013,CEO & Chair of the Board of Directors,63,0,1128.846,60.713,105.826,19400.073,19997.672,14998.15,43.095,6919.764,20544.113,30383.989,1128.846,5.009,25543.635
1632,ADI,2023,NAS,Semiconductors,334413,Semiconductor and Related Device Manufacturing,3674,SEMICONDUCTORS AND RELATED DEVICES,MA,54886,MALE,,Executive VP of Finance & CFO,53,0,685.577,47.575,67.371,11435.021,5599.222,5599.222,24.02,3856.891,7934.471,19716.822,685.577,10.133,7934.471
1632,ADI,2023,NAS,Semiconductors,334413,Semiconductor and Related Device Manufacturing,3674,SEMICONDUCTORS AND RELATED DEVICES,MA,58112,MALE,,Executive VP & President of Business Units,54,0,735.577,17.033,12.88,2356.138,7999.186,5199.514,88.712,14244.487,8038.603,5195.227,735.577,54.545,10838.275
1632,ADI,2023,NAS,Semiconductors,334413,Semiconductor and Related Device Manufacturing,3674,SEMICONDUCTORS AND RELATED DEVICES,MA,40486,MALE,,Executive Vice President of Global Operations & Technology,63,0,637.5,5.815,29.548,4874.168,5249.301,5249.301,23.859,3831.04,7363.076,6987.943,637.5,10.063,7363.076
1659,ANDE,2023,NAS,Food Distributors,424510,Grain and Field Bean Merchant Wholesalers (eff fro,5150,FARM-PRODUCT RAW MATERIALS,OH,48549,MALE,11/2/2015,"President, CEO & Director",64,0,1000,88.546,169.51,7301.085,3468.141,278.432,0,0,3631.632,10654.285,1000,0.775,6826.492
1659,ANDE,2023,NAS,Food Distributors,424510,Grain and Field Bean Merchant Wholesalers (eff fro,5150,FARM-PRODUCT RAW MATERIALS,OH,55782,MALE,,President of The Andersons Nutrient & Industrial,58,0,450,51.983,19.261,777.687,424.186,203.505,10.127,582.708,1164.162,1738.344,450,-10,1389.994
1659,ANDE,2023,NAS,Food Distributors,424510,Grain and Field Bean Merchant Wholesalers (eff fro,5150,FARM-PRODUCT RAW MATERIALS,OH,55783,MALE,,Executive VP & CFO,53,0,585,73.929,34.55,1469.077,882.307,554.688,9.353,538.172,2224.924,3139.313,585,0.33,2552.543
1659,ANDE,2023,NAS,Food Distributors,424510,Grain and Field Bean Merchant Wholesalers (eff fro,5150,FARM-PRODUCT RAW MATERIALS,OH,57731,MALE,10/1/2024,Chief Operating Officer,56,0,950,534.47,27.569,1174.268,2440.548,2451.531,2.488,143.16,5357.571,4080.308,950,24.968,5346.588
1659,ANDE,2023,NAS,Food Distributors,424510,Grain and Field Bean Merchant Wholesalers (eff fro,5150,FARM-PRODUCT RAW MATERIALS,OH,51223,FEMALE,,"Executive VP, General Counsel & Corporate Secretary",57,0,450,33.035,21.026,873.774,424.186,464.399,5.759,331.373,1655.847,2065.222,450,0.214,1615.634
1661,NBR,2023,NYS,Oil & Gas Drilling,213111,Drilling Oil and Gas Wells,1381,DRILLING OIL AND GAS WELLS,,4038,MALE,10/28/2011,"Chairman, President & CEO",68,0,1750,367.567,73.39,11062.629,5562.922,5562.922,82.476,6732.516,10334.034,15833.741,1750,0,10334.034
1661,NBR,2023,NYS,Oil & Gas Drilling,213111,Drilling Oil and Gas Wells,1381,DRILLING OIL AND GAS WELLS,,33312,MALE,,Corporate Secretary,50,0,282.115,10.571,0.662,104.338,406.961,406.961,2.149,175.423,946.237,643.614,282.115,3.212,946.237
1661,NBR,2023,NYS,Oil & Gas Drilling,213111,Drilling Oil and Gas Wells,1381,DRILLING OIL AND GAS WELLS,,29625,MALE,,Chief Financial Officer,64,0,750,109.835,17.773,2661.946,2225.382,2225.382,17.147,1399.71,4392.41,4828.974,750,0.257,4392.41
1678,APA,2023,NAS,Oil & Gas Exploration & Production,2111,Oil and Gas Extraction,1311,CRUDE PETROLEUM AND NATURAL GAS,TX,47228,MALE,1/20/2015,CEO & Director,56,0,1300,739.624,438.522,19820.297,9384.742,4147.848,91.851,3295.614,8526.547,24198.996,1300,0,13763.441
1678,APA,2023,NAS,Oil & Gas Exploration & Production,2111,Oil and Gas Extraction,1311,CRUDE PETROLEUM AND NATURAL GAS,TX,48963,MALE,,President & CFO,62,0,795,270.384,186.762,8434.75,4414.677,2088.549,54.345,1949.899,4351.641,10697.842,795,0,6677.769
1678,APA,2023,NAS,Oil & Gas Exploration & Production,2111,Oil and Gas Extraction,1311,CRUDE PETROLEUM AND NATURAL GAS,TX,58045,MALE,,Executive Vice President of Development,58,0,675,129.715,121.258,5467.896,2998.669,2712.797,43.387,1556.725,4522.341,7277.44,675,0,4808.213
1678,APA,2023,NAS,Oil & Gas Exploration & Production,2111,Oil and Gas Extraction,1311,CRUDE PETROLEUM AND NATURAL GAS,TX,59752,MALE,,Executive Vice President of Operations,58,0,675,52.403,95.338,4229.134,2998.669,2035.436,65.809,2361.227,3942.787,6136.485,675,0,4906.02
1678,APA,2023,NAS,Oil & Gas Exploration & Production,2111,Oil and Gas Extraction,1311,CRUDE PETROLEUM AND NATURAL GAS,TX,64971,FEMALE,,Executive VP of Exploration,,0,625,22.976,23.209,850.008,2429.421,2472.204,55.461,1989.941,4211.403,2589.207,625,,4168.62
1686,APOG,2023,NAS,Building Products,332321,Metal Window and Door Manufacturing,3442,"METAL DOORS, SASH, FRAMES, MOLDING, AND TRIM MANUF",MN,43177,MALE,,VP of Finance of Glass Segment & Chief Accounting Officer,58,0,323.106,12.279,1.662,76.602,305.252,305.252,7.231,412.817,935.191,706.541,323.106,-38.735,935.191
1686,APOG,2023,NAS,Building Products,332321,Metal Window and Door Manufacturing,3442,"METAL DOORS, SASH, FRAMES, MOLDING, AND TRIM MANUF",MN,56760,MALE,,President of Architectural Glass Segment,49,0,449.231,28.471,11.133,473.82,520.823,520.823,14.87,848.928,1394.569,1645.054,449.231,5.654,1394.569
1686,APOG,2023,NAS,Building Products,332321,Metal Window and Door Manufacturing,3442,"METAL DOORS, SASH, FRAMES, MOLDING, AND TRIM MANUF",MN,58552,MALE,,Executive VP & Chief HR Officer,59,0,422.25,30.369,8.882,378.018,399.35,399.35,12.176,695.127,1514.067,1771.859,422.25,5.128,1514.067
1686,APOG,2023,NAS,Building Products,332321,Metal Window and Door Manufacturing,3442,"METAL DOORS, SASH, FRAMES, MOLDING, AND TRIM MANUF",MN,59753,MALE,1/4/2021,"CEO, President & Director",56,0,909.231,106.837,13.529,575.794,1732.495,1732.495,71.22,4065.949,5498.397,4341.696,909.231,8.94,5498.397
1686,APOG,2023,NAS,Building Products,332321,Metal Window and Door Manufacturing,3442,"METAL DOORS, SASH, FRAMES, MOLDING, AND TRIM MANUF",MN,63544,MALE,,President of Apogee Architectural Framing,52,0,453.789,25.122,3.366,142.734,552.518,552.518,14.719,840.308,1756.557,1346.773,453.789,7.186,1756.557
1686,APOG,2023,NAS,Building Products,332321,Metal Window and Door Manufacturing,3442,"METAL DOORS, SASH, FRAMES, MOLDING, AND TRIM MANUF",MN,62159,MALE,,Executive VP & CFO,47,150,535.5,29.046,0,0,1308.763,1308.763,25.2,1438.668,2675.317,1366.554,685.5,,2675.317
1690,AAPL,2023,NAS,"Technology Hardware, Storage & Peripherals",334220,Radio and Television Broadcasting and Wireless Com,3663,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIO,CA,11717,MALE,8/24/2011,CEO & Director,62,0,3000,3280.053,111.329,18604.189,46970.283,46970.283,544.376,93202.615,63209.845,34843.751,3000,0,63209.845
1690,AAPL,2023,NAS,"Technology Hardware, Storage & Peripherals",334220,Radio and Television Broadcasting and Wireless Com,3663,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIO,CA,43646,MALE,,Chief Operating Officer,59,0,1000,489.817,515.284,76609.76,22323.641,22323.641,254.85,43632.869,26961.226,81247.345,1000,0,26961.226
1690,AAPL,2023,NAS,"Technology Hardware, Storage & Peripherals",334220,Radio and Television Broadcasting and Wireless Com,3663,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIO,CA,42705,MALE,,CFO & Senior VP,60,0,1000,107.661,515.284,76609.76,22323.641,22323.641,254.85,43632.869,26935.883,81222.002,1000,0,26935.883
1690,AAPL,2023,NAS,"Technology Hardware, Storage & Peripherals",334220,Radio and Television Broadcasting and Wireless Com,3663,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIO,CA,55784,FEMALE,,"Senior VP, General Counsel & Secretary",59,0,1000,293.266,515.284,76609.76,22323.641,22323.641,254.85,43632.869,26941.705,81227.824,1000,0,26941.705
1690,AAPL,2023,NAS,"Technology Hardware, Storage & Peripherals",334220,Radio and Television Broadcasting and Wireless Com,3663,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIO,CA,57466,FEMALE,,Senior Vice President of Retail,56,0,1000,136.445,504.728,74928.183,22323.641,22323.641,254.85,43632.869,26937.01,79541.552,1000,0,26937.01
1704,AMAT,2023,NAS,Semiconductor Materials & Equipment,333242,Semiconductor Machinery Manufacturing,3559,"SPECIAL INDUSTRY MACHINERY, NOT ELSEWHERE CLASSIFI",CA,13932,MALE,9/1/2013,"President, CEO & Executive Director",66,0,1030,1414.881,391.671,40729.867,23951.048,23951.048,77.985,10239.431,26854.544,43633.363,1030,0,26854.544
1704,AMAT,2023,NAS,Semiconductor Materials & Equipment,333242,Semiconductor Machinery Manufacturing,3559,"SPECIAL INDUSTRY MACHINERY, NOT ELSEWHERE CLASSIFI",CA,45164,MALE,,"Senior VP, CTO & Chair of the Growth Technical Advisory Board",65,0,625.385,120.73,58.091,6040.883,4037.503,4037.503,29.651,3893.176,5408.809,7412.189,625.385,5.584,5408.809
1704,AMAT,2023,NAS,Semiconductor Materials & Equipment,333242,Semiconductor Machinery Manufacturing,3559,"SPECIAL INDUSTRY MACHINERY, NOT ELSEWHERE CLASSIFI",CA,55786,MALE,,President of Semiconductor Products Group,59,0,740,362.44,80.362,8356.844,6636.826,6636.826,46.856,6152.193,8486.374,10206.392,740,8.885,8486.374
1704,AMAT,2023,NAS,Semiconductor Materials & Equipment,333242,Semiconductor Machinery Manufacturing,3559,"SPECIAL INDUSTRY MACHINERY, NOT ELSEWHERE CLASSIFI",CA,60541,MALE,,"Senior VP, CFO & leads Global Information Services",56,0,708.846,16.679,23.765,2919.055,5530.849,5530.85,70.391,9242.339,7583.136,4971.341,708.846,-70.965,7583.135
1704,AMAT,2023,NAS,Semiconductor Materials & Equipment,333242,Semiconductor Machinery Manufacturing,3559,"SPECIAL INDUSTRY MACHINERY, NOT ELSEWHERE CLASSIFI",CA,62475,MALE,,Group Vice President of Applied Global Services,57,0,574.947,45.931,12.915,1257.663,3097.266,3097.266,43.493,5710.63,4423.564,2583.961,574.947,32.675,4423.564
1706,EPAC,2023,NYS,Industrial Machinery & Supplies & Components,333132,Oil and Gas Field Machinery and Equipment Manufact,3533,OIL AND GAS FIELD MACHINERY AND EQUIPMENT,WI,59020,FEMALE,,Executive VP & Chief Strategy Officer,62,0,202.682,20.976,33.08,808.313,265.016,265.016,0,0,1065.093,1608.39,202.682,-38.515,1065.093
1706,EPAC,2023,NYS,Industrial Machinery & Supplies & Components,333132,Oil and Gas Field Machinery and Equipment Manufact,3533,OIL AND GAS FIELD MACHINERY AND EQUIPMENT,WI,62478,MALE,,Executive VP & Chief Human Resource Officer,45,0,358.635,9.567,15.892,419.39,275.005,275.005,37.355,978.701,1048.109,1192.494,358.635,-2.565,1048.109
1706,EPAC,2023,NYS,Industrial Machinery & Supplies & Components,333132,Oil and Gas Field Machinery and Equipment Manufact,3533,OIL AND GAS FIELD MACHINERY AND EQUIPMENT,WI,62479,MALE,,"Executive VP, CFO & Principal Accounting Officer",53,0,490.529,3.437,1.968,51.483,475.015,475.015,13.553,355.088,1672.924,1249.392,490.529,34.853,1672.924
1706,EPAC,2023,NYS,Industrial Machinery & Supplies & Components,333132,Oil and Gas Field Machinery and Equipment Manufact,3533,OIL AND GAS FIELD MACHINERY AND EQUIPMENT,WI,54820,MALE,10/8/2021,"CEO, President & Director",50,0,774.519,146.801,63.9,1371.971,6999.985,6999.985,279.533,7323.764,9608.505,3980.491,774.519,-52.884,9608.505
1706,EPAC,2023,NYS,Industrial Machinery & Supplies & Components,333132,Oil and Gas Field Machinery and Equipment Manufact,3533,OIL AND GAS FIELD MACHINERY AND EQUIPMENT,WI,64428,MALE,,"Executive VP, General Counsel, Company Secretary & Chief Compliance Counsel",48,0,315.769,3.668,4.732,116.935,175.012,175.012,7.283,190.815,814.05,755.973,315.769,,814.05
1706,EPAC,2023,NYS,Industrial Machinery & Supplies & Components,333132,Oil and Gas Field Machinery and Equipment Manufact,3533,OIL AND GAS FIELD MACHINERY AND EQUIPMENT,WI,64429,MALE,,Executive Vice President of Operations,52,162.66,406.65,5.188,0,0,346.935,346.935,12.488,327.186,1256.851,909.916,569.31,,1256.851
1722,ADM,2023,NYS,Agricultural Products & Services,31122,Starch and Vegetable Fats and Oils Manufacturing,2070,FATS AND OILS,IL,41788,MALE,1/1/2015,"Chairman, CEO & President",62,0,1482.918,1758.237,321.086,23024.279,17919.686,0,325.94,23539.387,6494.982,29519.261,1482.918,3.76,24414.668
1722,ADM,2023,NYS,Agricultural Products & Services,31122,Starch and Vegetable Fats and Oils Manufacturing,2070,FATS AND OILS,IL,50383,MALE,,Senior VP and President of Agricultural Services & Oilseeds,51,0,714,302.037,75.868,5561.256,3239.765,0,61.833,4465.579,2033.672,7594.928,714,0.328,5273.437
1722,ADM,2023,NYS,Agricultural Products & Services,31122,Starch and Vegetable Fats and Oils Manufacturing,2070,FATS AND OILS,IL,56361,MALE,,Senior VP & President of Carbohydrate Solutions,49,0,660.834,315.693,64.218,4604.907,3138.499,0,61.337,4429.758,1871.424,6476.331,660.834,1.666,5009.923
