ticker,year,gvkey,gender,co_per_rol,pceo,pcfo,title,age,bonus,opt_exer_val,opt_unex_exer_est_val,opt_unex_unexer_est_val,othcomp,pension_value_tot,salary,stock_awards,stock_unvest_val,tdc1,tdc2,total_sec
ARW,2023,1773,MALE,69016,,,President of Global Components,,0,0,0,0,516.688,0,333.333,1500.03,0,2350.051,2350.051,2350.051
ARW,2023,1773,FEMALE,71618,,,"Senior VP, Chief Legal Officer & Secretary",55,0,0,272.841,0,16.7,0,450,850,723.599,1622.745,1622.745,1622.745
ARW,2023,1773,FEMALE,71619,,,President of Global Enterprise Computing Solutions,53,0,130.785,0,78.358,17.954,555.802,550,1300.06,696.825,1592.039,1722.824,2610.594
ASH,2023,1794,MALE,48107,,CFO,Senior VP & CFO,58,0,1012.209,3344.578,0,133.3,0,624.974,1611.56,1891.627,2412.378,3424.587,2412.378
ASH,2023,1794,MALE,62860,,,Senior VP & CTO,55,0,0,714.695,0,96.77,0,505.15,1668.341,1825.466,2298.917,2298.917,2298.917
ASH,2023,1794,MALE,64671,,,Senior VP and GM of Personal Care & Specialty Additives,52,0,0,23.542,0,84.589,0,442.198,1557.107,1396.156,2104.023,2104.023,2104.022
ASH,2023,1794,MALE,64672,CEO,,Chairman & CEO,61,0,0,344.631,0,286.649,0,1114.805,5454.895,6029.863,6957.914,6957.914,6957.914
ASH,2023,1794,MALE,68683,,,Senior VP and GM of Life Sciences & Intermediates,50,0,0,19.838,0,74.798,0,431.669,744.18,1051.63,1518.809,1518.809,1518.809
ASH,2023,1794,FEMALE,70977,,,Senior VP & GM of Personal Care,58,0,0,20.194,0,1256.411,0,393.512,752.36,211.143,2137.504,2137.504,2402.283
REX,2023,1864,MALE,51305,,CFO,"VP of Finance, CFO & Treasurer",62,0,0,0,0,0.2,0,300,1308.9,1578.325,3194.224,3194.224,3194.224
REX,2023,1864,MALE,51306,,,Executive Chairman & Head of Corporate Development,68,0,0,0,0,0,0,225,587.083,804.787,2573.332,2573.332,2573.332
REX,2023,1864,MALE,51309,CEO,,"CEO, President & Director",73,0,0,0,0,0.2,0,275,2617.799,3081.361,6063.247,6063.247,6063.247
ADSK,2023,1878,MALE,45893,,,Executive VP & COO,58,0,0,0,0,156.411,0,704.005,6223.689,9293.506,5619.943,5619.943,7626.745
ADSK,2023,1878,MALE,53144,CEO,,"President, CEO & Director",59,0,0,0,0,153.256,0,1046.066,17938.989,14899.155,13061.328,13061.328,20649.951
ADSK,2023,1878,FEMALE,67857,,CFO,Executive VP & CFO,50,0,0,0,0,77.996,0,649.461,5144.374,5164.272,5218.146,5218.146,6372.578
ADSK,2023,1878,FEMALE,69946,,,"Executive VP, Corporate Affairs, Chief Legal Officer & Corporate Secretary",55,0,0,0,0,55.354,0,541.473,2951.566,3054.604,3965.748,3965.748,3965.748
ADSK,2023,1878,FEMALE,69947,,,Executive VP & Chief People Officer,46,0,0,0,0,81.024,0,465.521,2936.488,7612.271,1608.97,1608.97,3844.274
ADP,2023,1891,MALE,38270,,,Executive Chair,59,0,25427.807,567.614,13879.601,251.489,9590.183,908.1,16475.482,3797.751,19364.071,44791.878,19364.071
ADP,2023,1891,MALE,51548,,,Chief Administrative Officer,58,0,0,2953.357,2269.87,132.6,1891.078,624,3742.047,781.793,5177.547,5177.547,5177.547
ADP,2023,1891,FEMALE,62304,CEO,,"President, CEO & DIrector",49,0,2449.962,99.82,2586.426,315.685,189.047,966,7304.354,2015.474,10680.439,13130.401,10682.318
ADP,2023,1891,MALE,64673,,,Chief Operating Officer,56,0,3583.892,99.82,2586.426,190.237,1414.832,728,4907.932,1034.332,7014.269,10598.161,7014.269
ADP,2023,1891,MALE,64674,,,Corporate Vice President of Global Product & Technology,54,0,2715.588,1159.159,2509.653,821.494,165.025,482.025,4102.627,800.695,5406.146,8121.734,5409.733
ADP,2023,1891,MALE,68291,,CFO,Chief Financial Officer,63,0,883.818,41.092,947.041,371.918,0,676,3443.994,2004.704,5595.112,6478.93,5595.112
ADP,2023,1891,MALE,70482,,,President of Global Sales,47,0,337.288,25.679,455.676,102.544,124.76,550,2761.08,1469.955,3892.324,4229.612,3893.127
AVY,2023,1913,MALE,43265,CEO,,Executive Chairman,52,0,0,18090.046,0,228.115,230.075,1180.769,8285.412,0,9694.296,9694.296,9700.108
AVY,2023,1913,MALE,56524,,,Senior VP & CFO,50,0,0,0,0,156.649,30.454,736.539,3156.886,1663.777,4050.074,4050.074,4050.895
AVY,2023,1913,MALE,60883,,CFO,"President, CEO & Director",54,0,0,0,731.537,155.337,0,844.231,2071.369,1185.062,6070.961,6070.961,6070.962
AVY,2023,1913,FEMALE,67013,,,Senior VP & Chief Human Resources Officer,52,0,0,0,0,114.973,0,481.277,1120.641,665.511,1716.892,1716.892,1716.891
AVY,2023,1913,MALE,71261,,,President of Solutions Group,49,0,0,0,0,21.169,0,492.075,871.68,0,1384.925,1384.925,1384.924
AVY,2023,1913,MALE,71262,,,Senior VP & Chief Information Officer,56,0,0,0,0,110.828,0,452.612,715.257,221.77,1278.697,1278.697,1278.697
AVT,2023,1919,MALE,26410,CEO,,"CEO, Member of Executive Board & Director",62,0,75.747,3368.216,3676.074,28.253,149.022,1150,6078.268,0,9689.047,9764.794,9716.827
AVT,2023,1919,MALE,60443,,,Senior Advisor,64,0,1050.163,110.554,1430.606,22.327,381.361,438.75,0,0,1079.785,2129.948,1208.503
AVT,2023,1919,MALE,60444,,CFO,Chief Financial Officer,45,0,0,0,0,26.474,168.827,482.081,1168.888,1026.658,2295.556,2295.556,2312.049
AVT,2023,1919,MALE,66574,,,"Senior VP, Chief People Officer & Member of Executive Board",59,0,0,580.149,631.842,19.863,490.77,525,888.362,0,1988.476,1988.476,2066.379
AVT,2023,1919,MALE,66575,,,"Senior VP, General Counsel, Chief Legal Officer & Member of Executive Board",47,0,0,460.588,634.15,187.613,231.123,550,981.885,0,2301.189,2301.189,2333.145
AVT,2023,1919,MALE,66576,,,Senior VP & Chief Information Officer,51,0,,,,29.059,,500,467.489,,,,1489.341
AVT,2023,1919,FEMALE,70483,,,Senior VP of Strategic Business Engagements & Supplier Management,54,649.375,0,0,0,10.14,0,262,524.332,500.363,1720.829,1720.829,1720.829
AZZ,2023,1926,MALE,49446,CEO,,"President, CEO & Director",68,0,0,0,0,33.829,0,940.256,2172.335,6338.768,4380.976,4380.976,4380.976
AZZ,2023,1926,FEMALE,53146,,,Chief Legal Officer & Corporate Secretary,54,0,0,0,0,13.665,0,410.478,425.482,1228.863,1172.408,1172.408,1172.408
AZZ,2023,1926,MALE,66401,,CFO,Senior VP & CFO,60,0,0,0,0,19.342,0,420.612,431.853,1305.594,1240.02,1240.02,1240.02
AZZ,2023,1926,MALE,66402,,,Chief Operating Officer of Metal Coatings Segment,60,0,0,0,0,14.126,0,445.686,461.94,1450.394,1453.705,1453.705,1453.705
AZZ,2023,1926,MALE,72242,,,Chief Operating Officer of Precoat Metals,53,0,0,0,0,3.565,0,478.731,475.894,2651.739,1474.047,1474.047,1474.047
BMI,2023,1968,FEMALE,48334,,,Vice President of Sales & Marketing,57,0,138.205,372.893,123.514,281.37,0,290,180.704,225.071,571.37,709.575,760.197
BMI,2023,1968,MALE,56534,CEO,,"Chairman, President & CEO",50,0,0,1119.032,0,1734.305,0,750,1962.621,0,2484.305,2484.305,4544.288
BMI,2023,1968,MALE,63151,,CFO,Senior VP & CFO,44,0,0,493.462,225.316,577.237,67.747,405,464.756,0,1446.993,1446.993,1469.445
BMI,2023,1968,FEMALE,71263,,,Vice President of Human Resources,55,0,0,0,0,270.333,11.614,285,154.836,192.191,710.169,710.169,715.388
BMI,2023,1968,MALE,71264,,,Vice President of Global Operations,56,50,0,0,0,276.366,0,300,154.836,96.481,781.202,781.202,781.202
BCPC,2023,1979,MALE,53147,CEO,,"Chairman, CEO & President",58,0,0,9281.132,1885.54,45.691,0,1155,2601.958,2725.1,5889.707,5889.707,5889.707
BCPC,2023,1979,MALE,64112,,CFO,"Executive VP, CFO & Treasurer",46,0,0,1620.82,164.144,30.6,0,527.337,671.295,673.838,1783.625,1783.625,1783.626
BCPC,2023,1979,MALE,67858,,,Senior VP & Chief Supply Chain Officer,55,0,0,109.1,121.805,30.6,0,454.92,335.647,592.025,1154.264,1154.264,1154.263
BCPC,2023,1979,FEMALE,69949,,,"Executive VP, General Counsel & Secretary",47,0,0,0,27.716,46.147,0,435.87,319.662,511.254,1118.423,1118.423,1117.423
BCPC,2023,1979,MALE,72243,,,Senior VP and GM of Human Nutrition & Health,45,50,0,0,27.716,30.6,0,432.765,319.662,560.788,1138.204,1138.204,1138.204
BALL,2023,1988,MALE,43268,,CFO,Senior Advisor,61,0,792.15,1781.219,37.484,87.82,1704.439,814.478,721.99,0,1945.4,2737.55,3635.935
BALL,2023,1988,MALE,45052,,,"VP, General Counsel & Corporate Secretary",66,0,1483.328,2500.685,24.402,24.396,1964.075,608.032,469.999,161.056,2199.273,3212.594,2368.723
BALL,2023,1988,MALE,59850,CEO,,Chairman & CEO,50,0,0,2730.301,150.56,44.861,667.772,1249.038,2900.025,0,9144.401,6244.409,9318.556
BALL,2023,1988,MALE,67016,,,Senior VP & COO of Global Beverage Packaging,56,0,0,0,0,104.299,325.676,753.65,660.026,0,2255.364,2255.364,3021.381
BALL,2023,1988,FEMALE,69018,,,Senior VP & Chief Human Resources Officer,50,0,0,0,0,187.432,51.002,519.615,343.182,345.12,1543.691,1200.487,1915.263
BALL,2023,1988,MALE,71265,,,Executive VP & CFO,51,700,0,0,0,698.748,0,175,2682.929,3500.955,4410.309,4410.309,4410.309
BALL,2023,1988,MALE,71266,,,Senior Vice President,57,0,0,166.179,0,45.379,645.381,519.615,280.028,281.848,1873.166,1873.166,2278.285
BPOP,2023,2002,MALE,16324,,CFO,Executive VP & CFO of Corporate Finance Group,64,31.875,0,0,0,23.61,991.859,759.519,631.998,2257.007,2024.195,2024.195,2040.644
BPOP,2023,2002,MALE,43641,CEO,,"President, CEO & Director",65,47.083,0,0,0,43.12,0,1130,3081.501,7837.849,5768.444,5768.444,5768.444
BPOP,2023,2002,MALE,51961,,,"Executive VP, COO, Head of Business Strategy & Corporate Secretary",62,32.917,0,0,0,15.774,0,782.308,1134.107,2458.489,2586.441,2586.441,2586.441
BPOP,2023,2002,MALE,51962,,,Executive VP & Chief Risk Officer of Corporate Risk Management Group,54,24.583,0,0,0,22.868,0,585.481,486.157,1694.828,1552.444,1552.444,1552.444
BPOP,2023,2002,MALE,67306,,,Executive VP & COO of Popular Bank,57,0,0,0,0,47.725,185.022,560.34,464.082,929.771,1456.178,1456.178,1460.977
BOH,2023,2005,MALE,30401,CEO,,"Chairman, President & CEO",58,0,0,0,0,149.228,14.204,878.258,3000.067,0,1627.486,1627.486,4627.918
BOH,2023,2005,MALE,56536,,CFO,Vice Chair & CFO,59,0,0,0,0,55.587,0,444.235,600.059,0,1459.881,1459.881,1459.881
BOH,2023,2005,MALE,69019,,,Vice Chair & Senior Executive Director of Wealth Management,57,0,0,0,0,44.769,0,408.492,500.074,438.311,718.261,718.261,1218.335
BOH,2023,2005,MALE,71267,,,Vice Chair & Chief Strategy Officer,45,0,0,0,0,47.054,0,434.023,500.074,52.534,781.077,781.077,1281.151
BOH,2023,2005,MALE,71268,,,Vice Chair & Deputy Chief Risk Officer,53,150,0,0,0,65,0,189.231,1400.11,758.004,2204.341,2204.341,2204.341
BK,2023,2019,FEMALE,59851,,,Chief Information Officer & Global Head of Engineering,59,0,0,0,0,16,0,650,4905.609,626.162,7926.189,7926.189,7926.189
BK,2023,2019,MALE,65152,CEO,,"President, CEO & Director",51,0,0,0,0,50.311,0,1300,10025.856,0,10332.869,10332.869,16801.167
BK,2023,2019,FEMALE,65153,,,Senior Executive Vice President & Global Head of Asset Servicing,51,0,0,0,0,41,0,650,4336.255,5470.195,5050.795,5050.795,7011.035
BK,2023,2019,FEMALE,65154,,,Senior Executive VP & Global Head of Wealth Management,61,0,0,0,0,41,0,650,3934.757,2960.604,2482.18,2482.18,6416.937
BK,2023,2019,MALE,67017,,,Senior EVP & Chief Risk Officer,56,0,0,0,0,139.75,0,650,4139.166,2584.022,2754.27,2754.27,6893.436
BK,2023,2019,MALE,68840,,,Senior Executive VP and Global Head of Securities Services & Digital,51,0,0,0,0,58.041,0,650,4336.255,2716.282,6987.396,6987.396,6987.396
BK,2023,2019,MALE,68841,,CFO,Senior Executive VP & CFO,59,0,0,0,0,2641.524,0,650,5050.038,9990.061,7719.842,7719.842,11119.862
B,2023,2049,FEMALE,45056,,,Senior Vice President of Human Resources,54,0,0,0,0,71.895,1366.382,350,437.951,193.921,1048.859,505.055,1458.699
B,2023,2049,FEMALE,67307,,CFO,Senior VP of Finance & CFO,52,0,0,0,0,39.42,0,500,1293.581,715.184,2182.007,701.42,2182.007
B,2023,2049,MALE,69020,,,Senior VP & President of Barnes Aerospace,58,0,0,0,0,51.213,0,443.75,577.246,215.88,1325.515,607.132,1325.515
B,2023,2049,MALE,69021,CEO,,"President, CEO & Director",60,0,0,0,2733.668,70.15,0,1000,4688.207,724.386,7305.338,1502.15,7305.338
B,2023,2049,MALE,71620,,,"Senior VP, General Counsel & Secretary",60,240.9,0,0,0,48.745,0,460,1249.257,550.24,2286.295,858.941,2286.295
GOLD,2023,2055,MALE,46964,,,Non-Independent Executive Chairman & Member of International Advisory Board,69,0,0,0,0,38.976,0,2500,0,0,2538.976,2538.976,2913.976
GOLD,2023,2055,MALE,50457,,,Senior Executive Vice President of Strategic Matters,66,0,0,0,0,1772.625,0,800,2349.6,4188.346,2572.625,2572.625,5303.661
GOLD,2023,2055,MALE,59853,,,Chief Operating Officer of Latin America & Asia Pacific,58,0,0,0,0,1513.312,0,725,2129.325,3672.741,2238.312,2238.312,4699.544
GOLD,2023,2055,MALE,63514,CEO,,"President, CEO, Member of International Advisory Board & Director",64,0,0,0,0,4273.338,0,1800,5767.2,10516.021,6073.338,6073.338,12731.216
GOLD,2023,2055,MALE,63515,,CFO,Senior EVP & CFO,54,0,0,0,0,1819.803,0,800,2728.6,4964.818,2619.803,2619.803,5730.354
GOLD,2023,2055,MALE,71621,,,Chief Operating Officer of Africa & Middle East,44,0,0,0,0,1424.777,0,525,1541.925,1576.033,1949.777,1949.777,3491.702
BSET,2023,2080,MALE,8802,CEO,,"President, CEO & Chairman",67,0,0,0,0,6.6,0,474.5,52.65,83.15,533.75,533.75,533.75
BSET,2023,2080,MALE,23406,,,Senior VP & Chief Operations Officer,64,0,0,0,0,20.672,0,276.25,42.12,66.52,339.042,339.042,339.042
BSET,2023,2080,MALE,38822,,CFO,Senior VP and Chief Financial & Administrative Officer,61,0,0,0,0,21.5,0,276.25,42.12,66.52,339.87,339.87,339.87
BSET,2023,2080,MALE,48340,,,Senior VP & Chief Sales Officer,65,0,0,0,0,26.25,0,387.166,42.12,66.52,455.536,455.536,455.536
BSET,2023,2080,MALE,67018,,,Senior VP & Chief Retail Officer,62,0,0,0,0,17.3,0,250.667,42.12,66.52,310.087,310.087,310.087
BAX,2023,2086,MALE,52421,,CFO,Executive VP & CFO,50,0,2431.321,0,0,25.174,273.581,354.628,2463.534,0,1247.598,3678.919,3705.753
BAX,2023,2086,MALE,52422,CEO,,"Chairman of the Board, President & CEO",61,0,0,1015.2,0,136.132,0,1300,7527.469,3536.245,11151.501,11151.501,13786.671
BAX,2023,2086,MALE,63156,,,"Interim Head of Kidney Care Global Business Unit, Senior VP & President for EMEA",60,0,0,0,0,2630.134,0,525.373,2674.998,0,5321.807,5321.807,6884.907
BAX,2023,2086,MALE,71622,,,"Senior VP, Chief Accounting Officer & Controller",48,350,0,0,0,43.836,0,517.471,1142.141,1515.676,2264.162,2132.406,2529.301
BAX,2023,2086,FEMALE,71623,,,Executive VP & Group President of Medical Products and Therapies,51,0,0,0,0,64.057,0,791.507,2395.122,1674.075,4860.243,4021.777,4860.243
BAX,2023,2086,MALE,71624,,,Executive VP & Group President of Kidney Care,44,3200,0,0,0,738.636,0,586.301,4385.14,4170.621,9640.315,9640.315,9640.315
BAX,2023,2086,MALE,71625,,,Executive VP & CFO,52,0,0,0,215.796,4.609,0,164.384,3636.661,2055.823,4876.222,3973.325,4876.222
BAX,2023,2086,MALE,71626,,,Executive VP & Group President of Pharmaceuticals,51,0,0,0,0,36.759,0,725,1710.802,1073.666,3263.415,2664.511,3866.033
AIT,2023,2101,MALE,26332,,,"VP, General Counsel & Secretary",57,0,1089.528,2994.752,0,186.98,3379.966,261.333,364.8,407.551,976.86,1947.654,1431.577
AIT,2023,2101,MALE,46293,CEO,,"President, CEO & Director",59,0,8829.166,4867.697,3371.6,267.733,0,950,2730.568,4040.757,4420.729,12490.717,6361.505
AIT,2023,2101,MALE,51552,,,VP & Chief Human Resource Officer,54,0,1335.688,4419.279,736.5,46.751,0,395,374.804,622.769,1020.362,2237.316,1270.462
AIT,2023,2101,MALE,60446,,CFO,"VP, CFO, Principal Accounting Officer & Treasurer",60,0,0,4859.446,952.933,65.715,0,490,526.804,825.531,1437.525,1268.419,1787.665
AIT,2023,2101,MALE,62313,,,VP and GM of Fluid Power & Flow Control,63,0,984.108,427.146,691.112,52.033,0,415,354.408,593.803,1077.04,1949.61,1317.136
AIT,2023,2101,MALE,70484,,,Vice President of Sales & Marketing,,0,0,2627.564,570.043,40.379,0,350,293.608,1028.293,909.843,816.295,1109.923
BDX,2023,2111,MALE,53861,CEO,,"President, CEO & Chairman",50,0,0,3316.754,1150.955,257.125,1621.332,1315.625,9491.982,15141.327,16996.892,12952.857,17309.938
BDX,2023,2111,MALE,66823,,CFO,Executive VP & CFO,51,0,0,82.566,629.61,85.455,0,736.2,2531.331,2097.971,5206.39,4127.958,5206.39
BDX,2023,2111,MALE,68684,,,Executive VP & President of Life Sciences Segment,59,0,562.033,2010.744,579.149,42.3,192.034,649.288,1489.139,1592.545,3237.598,3165.276,3346.317
BDX,2023,2111,FEMALE,68685,,,Executive VP & Chief People Officer,57,375,0,0,224.106,369.913,0,606.66,3468.926,3892.945,5887.12,5254.326,5887.12
BDX,2023,2111,MALE,70978,,,Executive VP & President of Medical segment,53,0,0,1432.069,496.205,454.263,357.584,675,1284.49,1785.15,3560.457,3013.322,3654.368
BELFB,2023,2124,MALE,20622,CEO,,"President, CEO & Director",69,216.881,0,0,0,37.595,0,600,0,600.93,1529.476,1529.476,1529.476
BELFB,2023,2124,MALE,26070,,,President of Bel Power Solutions,60,162.661,0,0,0,29.025,0,325,0,500.775,1004.186,1004.186,1004.186
BELFB,2023,2124,MALE,52423,,,President of Bel Connectivity Solutions,53,149.106,0,0,0,27.496,0,300,0,333.85,701.602,701.602,701.602
BELFB,2023,2124,MALE,67311,,CFO,"CFO, Principal Financial Officer & Treasurer",40,168.917,0,0,0,65.176,0,375,0,1836.175,1157.531,1157.531,1157.531
BELFB,2023,2124,FEMALE,71627,,,Global Head of People,45,10.577,0,0,0,26.137,0,275,491.9,667.7,1112.989,1112.989,1112.989
VZ,2023,2136,MALE,54047,,,Executive VP & CFO,52,0,0,0,0,4990.096,0,444.551,7000.052,387.329,10152.413,10152.413,12952.449
VZ,2023,2136,MALE,56554,CEO,,Chairman & CEO,58,0,0,0,0,541.775,0,1500,18000.042,10626.839,24129.317,24129.317,24129.317
VZ,2023,2136,MALE,67312,,,Executive VP & CEO of Verizon Business Group,55,0,0,0,0,188.884,0,983.333,8000.027,1927.45,10807.244,10807.244,10810.203
VZ,2023,2136,MALE,69025,,,Executive VP & CEO of Verizon Consumer Group,46,0,0,0,0,146.496,0,1016.667,8500.049,631.173,11379.962,11379.962,11379.962
VZ,2023,2136,MALE,69026,,,Executive VP & President of Verizon Global Services,55,0,0,0,0,172.028,9.783,900,7500.021,4438.345,7043.548,7043.548,10044.182
VZ,2023,2136,MALE,71628,,CFO,Executive VP & CFO,54,0,0,0,0,113.202,0,741.667,7000.069,4230.13,8931.313,8931.313,8931.313
BRK.B,2023,2176,MALE,4699,CEO,CFO,"Chairman, CEO & President",93,0,0,0,0,313.595,0,100,0,0,413.595,413.595,413.595
BRK.B,2023,2176,MALE,4700,,,"Senior VP, CFO & Secretary",73,0,0,0,0,40.961,0,3812.5,0,0,3853.461,3853.461,3853.461
BRK.B,2023,2176,MALE,5096,,,Executive Vice Chairman,99,0,0,0,0,0,0,100,0,0,100,100,100
BRK.B,2023,2176,MALE,60892,,,Vice Chairman of Non Insurance Operations & Director,61,0,0,0,0,16.5,0,20000,0,0,20016.5,20016.5,20016.5
BRK.B,2023,2176,MALE,60893,,,Vice Chairman of Insurance Operations & Director,71,0,0,0,0,16.5,0,20000,0,0,20016.5,20016.5,20016.5
BBY,2023,2184,FEMALE,55171,CEO,,CEO & Director,49,0,330.456,4558.402,0,147.24,0,1325,10999.54,9670.76,14443.881,14774.337,14443.881
BBY,2023,2184,FEMALE,62014,,,"Senior Executive VP of Human Resources, Corporate Affairs & Canada",59,0,835.22,639.166,0,94.963,0,939.423,2499.908,1910.34,4581.973,5417.193,4581.973
BBY,2023,2184,MALE,64115,,CFO,Senior Executive VP of Enterprise Strategy & CFO,50,0,0,585.006,0,77.309,0,912.596,2999.905,2666.408,5007.15,5007.15,5007.149
BBY,2023,2184,MALE,65546,,,General Counsel & Chief Risk Officer,57,0,0,262.021,0,68.47,0,800.096,1499.992,1341.757,3112.837,3112.837,3112.837
BBY,2023,2184,MALE,67859,,,"Senior Executive VP of Customer, Channel Experiences & Enterprise Services",46,0,0,0,0,106.97,0,757.692,1499.992,1886.119,2927.209,2927.209,2927.209
BIO,2023,2220,MALE,17343,CEO,,"Chairman, CEO, President & Principal Financial Officer",73,0,19509.16,1389.83,0,212.341,0,1040,6211.537,8047.064,7463.878,26973.038,7463.878
BIO,2023,2220,MALE,63517,,CFO,Executive VP & CFO,57,0,0,0,0,20.112,0,565.093,2070.766,0,2655.971,2655.971,2655.971
BIO,2023,2220,MALE,63518,,,Executive VP & COO,63,0,0,47.3,23.65,22.044,0,660.25,2587.795,3480.432,2658.451,2658.451,3270.089
BIO,2023,2220,FEMALE,65548,,,Executive VP & President of Clinical Diagnostics Group,47,0,0,0,0,17.76,0,562.39,1552.976,1534.696,580.15,580.15,2133.126
BIO,2023,2220,MALE,69027,,,Executive VP & President of the Life Science Group,50,0,0,0,0,18.432,0,517.813,1552.976,1512.739,1722.018,1722.018,2089.221
BKH,2023,2259,MALE,30951,CEO,,"President, CEO & Director",60,0,0,0,0,607.725,530.802,893.333,2729.666,1432.157,2873.843,2873.843,5639.002
BKH,2023,2259,MALE,51965,,,Senior VP & CFO,57,0,0,0,0,277.783,16.172,236,0,0,513.783,513.783,513.783
BKH,2023,2259,MALE,54050,,,"Senior VP, General Counsel & Chief Compliance Officer",60,0,0,0,0,163.506,157.035,430.167,606.568,339.238,1502.919,1502.919,1673.372
BKH,2023,2259,MALE,67313,,,Senior VP & Chief Information Officer,59,0,0,0,0,117.496,0,365.667,303.274,170.374,764.123,764.123,1067.397
BKH,2023,2259,FEMALE,71269,,,Senior Vice President of Utilities,50,0,0,0,0,123.906,59.139,388.333,252.767,137.033,1093.221,1093.221,1098.188
BKH,2023,2259,FEMALE,71270,,CFO,Senior VP & CFO,51,0,0,0,0,144.083,171.16,429.167,606.568,224.162,1415.47,1415.47,1589.283
HRB,2023,2269,MALE,55556,,CFO,Executive Officer,48,0,0,0,0,18.303,0,641.073,1700.036,1005.699,2916.792,2916.792,2916.792
HRB,2023,2269,MALE,60447,CEO,,"President, CEO & Director",55,0,0,586.157,0,178.4,0,997.734,6200.037,3547.073,8814.357,8814.357,8814.357
HRB,2023,2269,FEMALE,60448,,,VP & Chief Accounting Officer,53,0,0,0,0,16.822,0,280.088,270.02,161.906,702.221,702.221,702.221
HRB,2023,2269,FEMALE,62314,,,President of Global Consumer Tax & Service Delivery,52,0,0,0,0,1828.34,0,622.418,1700.036,897.849,4691.957,4691.957,4691.957
